what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1462387739420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462387740074
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462387766922
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462387783129
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462387788013
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1462387799153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462387805869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462387808720
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462387851091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462387860146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388000773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388009015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388011346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388023153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388028423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388031011
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1462388032491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388039725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388040567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388052478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388056480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388057549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388058402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388058679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388060816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388066229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388068673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388073919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388075827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388077705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388082756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388082881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388085461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388086799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1462388089998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462388091874
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1462388096625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388097778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388098936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388105145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388106214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388118315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388121963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388124270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388134547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388136909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388138928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388139686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388141718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388142493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388144831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388146493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388147378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388152713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388162293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388166834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388175795
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462388179370
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462388187825
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462388204516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388211442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388247834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388255617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388257158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388258368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388259961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388261012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388262937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388275160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388277654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462388279055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388280572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388287345
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1462388297676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388298910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388299521
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462388317241
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462388320527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388329680
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462388331479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388331912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388332148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388332417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388332650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388332885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388333109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388333504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388333822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388334158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388334486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388335273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388335727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462388336100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462388337226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462388354228
error,log,,,"Failed to load properties file for project 'Sum'",1462388368907
